review	label
너무 깔금하고 맛도 좋고 분위기도 좋네요 모임 장소로 굿	1
처음 방문했는데 음식도 넘 맛있고 가격도 비싸지 않아서 자주 갈 것 같아요! 같이 간 친구들도 다 만족했습니다! 직원분들도 너무 친절하십니다!! 모임 장소로 추천합니당	1
취미 동호회 전시회 끝나고 뒤풀이 장소로 왔는데 매장 분위기가 세련돼서 다들 만족스러운 식사 했습니다	1
건대입구에서도 가깝도 접근성이 좋은 곳이랍니다 안주류도 다양하고 맛있어요 모임하기 딱좋아요 친구들이랑 수다수다하고 술도 한잔 먹기 안성맞춤	1
맛있어서 재방문햇어용!!	0
다른지점보다 넓고 종류도 많아요!!!!!!! 1인용이라 깔꿈햐여 아자스!!!!!!!!	0
친구랑 건대 골목 지나가다가 들른 술집인데 가성비도 좋고 맛도 좋아요. 사진에 모듬사시미 포함 4메뉴에 58000원인데 다른 곳 가면 최소 10만원 나올 것 같아요. 번창하길 기원하겠습니다.	1
연인과 함께 오면 분위기도 좋고 편안하게 대화할 수 있어서 데이트 장소로 추천합니다.	0
맛있게 먹었어요 재방문 의사 있습니다	0
오랜만에 부모님과 고베 규카츠에서 데이트 했어요!! 되게 아늑하구 좋았어요! 다음에 부모님과 또 방문 할거같습니당	0
진짜 ㅈ버러지 같은 인간들 상대하느라 진 다 빠졌는데 여기 곱창 전골에 볶음밥까지 클리어하니 세상이 아름답네요.	0
친구들이랑 파티룸 빌려 놀다가 배달 시켰는데 양도 엄청 많고 포장도 꼼꼼해서 다들 만족하며 먹었네요~	1
동아리 창립 기념일에 역대 회장님들까지 다 모인 큰 자리였는데 매장이 중후하고 음식도 정갈해서 격식 있는 모임 하기 딱이었습니다	1
음식 양이 너무 적어서 2인분 시켰는데 혼자 먹어도 배고픔 가성비 최악 다시는 안 옴	0
취미로 하는 사진 동호회 출사 끝나고 들렀는데 조명이 예뻐서 안주 사진이 너무 잘 나온다고 다들 카메라 셔터 누르느라 정신없었네요	1
그냥 오늘따라 되는 일 하나도 없고 ㅈ같아서 울고 싶었는데 여기 음식들이 너무 따뜻해서 위로받고 갑니다.	0
생일예약 너무 좋아요!! 맛있게 잘 먹고 잘 놀다가요	1
청첩장 모임으로 갔는데 진짜 존맛입니다 대구 안가도 돼요 다들 막창 먹고 싶음 여기 오시죠.	1
지난번에 친구들과 왔는데 맛있어서 다시왔어요 메뉴 모두 깔끔하고 맛있어요!	1
모임을 위해 룸으로 예약해서 방문했어요. 분위기가 고급스럽고 음식이 서빙될 때마다 자세한 설명과 함께 즐겁게 식사했어요. 음식도 흔하지 않은 고급진 비주얼과 맛으로 참석하신 모든 분들이 만족했습니다.	1
힘들 때 마다 늘 오는 곳, ?? 오늘도 넘나 맛느게 먹고 힐링 받구 감미다.. 오래오래 번창해주세요...??	0
넓어서 단체로 왔는데 너무 맛있게 먹었어요	1
남편이랑 연애 시절 자주 가던 떡볶이집 오랜만에 갔는데 맛이 변함없어서 추억 돋네요 ㅋㅋ 쿨피스 필수!	0
이 맛 변치 말고 오래오래 있어 주세요 제가 힘들 때마다 찾아올 수 있게 제 인생의 소울푸드 맛집입니다	0
단골이에요 여기오면 너무 맛있어서 신나요!!	0
친구들하고 모임이었는데 만족스러웠습니다	1
친구랑 간술하러 방문했는데 분위기 좋고 맛있어요	1
배달로 콩나물 제외하고 종종 시켜먹었는데 확실히 매장 와서 먹는 게 더 맛있음 철판 불향과 쫄깃한 식감이 살아있고 다음엔 매장에서 친구들이랑 먹을 예정임	1
예약하고 직장 회식으로 이용했어요!! 친절하시고 음식 너무 맛있어요 감사함니다	1
친구랑 건대와서 방문했어요! 직원분들도 친절하시고 음식도 너무 맛있었습니당	1
집 앞이라서 가벼운 맘으로 갔는데 내부 인테리어도 넘 예쁘고 식사 디져트 모두 만족스러웠습니다! 다음번엔 예쁘게 잘 차려입고 데이트하러 오고싶을만큼 좋은 공간이었어요	0
친구들이랑 오랜만에 만나는 장소로 정했어요! 음식들이 하나같이 다 새롭고 맛나서 모두 만족하며 먹었네요. 양도 꽤 많아서 배불렀어요.	1
예약 후 방문했었는데 일요일 오후 이른 시간대라 그런지 사람은 한팀밖에 없었어요. 그런데 일하시는 직원분이신지 사장님이신지 입장해서 예약하고 왔다고 했는데도 몇명이냐고 어눌하게 계속 묻기만해서 중국분이신가 했는데, 발음도 부정확하고 한쪽귀에 이어폰도 꽂고 일하시고 룸에서 주문받거나 음식 갖다주고 나가실 때 문도 닫아주지도 않고 계속 가버려서 좀 짜증났어요. 심지어 실내 복도 계단에서 담배도 피우시고 음식 준비도 직접 하시는 것 같던데 좀 너무한 것 같다는 생각이 들었네요; 파리도 날라다녀서 위생도 어떤지 모르겠구요... 무엇보다 주문받고 음식 갖다주실 때 너무 태도가 별로여서 다시 안갈 것 같네요. 다른 리뷰들은 좋게 써져있던데 어떻게 그렇게 다른지 모르겠네요...;;	0
생일 기념으로 술집에 왔는데 메뉴도 다양하고 리뷰이벤트도 엄청 알차고 직원분들도 상냥하셔요. 테이블도 떨어져있어서 대화하기 좋습니다!	1
진짜진짜 맛있고 다들 너무 유쾌하시고 친절하셔서 늦은시간인데도 텐션이 올라용! 밤샘가능!	1
이번 회식 장소로 여기 골랐는데 팀원들 다 만족해서 뿌듯하네요 고기도 다 구워주시고 매장도 넓어서 대화하기 딱이었어요	1
상사가 자기 잘못을 내 탓으로 돌려서 진짜 피가 거꾸로 솟았는데 여기 칼칼한 동태탕 국물 마시니까 속이 다 시원해집니다.	0
동네 자치위원회 회의 끝나고 어르신들이랑 식사하러 왔는데 매장이 깔끔하고 서빙이 빨라서 다들 칭찬 일색이셨어요	1
냅킨 통에 먼지가 수북하게 쌓여있어요 보이는 곳도 이런데 주방은 어떨지 상상도 하기 싫음	0
야근하고 늦은 시간에 왔는데도 반갑게 맞아주셔서 감사해요 지친 몸 이끌고 온 보람이 있는 꿀맛입니다	0
진짜 오늘 지구가 멸망했으면 좋겠다 싶을 정도로 빡쳤는데 달달한 크림 도넛 하나에 세상이 예뻐 보여요.	0
친구랑 내기해서 지는 바람에 기분 별로였는데 친구가 사준 돈까스가 너무 바삭해서 금방 기분 좋아졌네요ㅋㅋ	0
분위기 좋아요 연말모임추천해요 구성좋고 룸이라 편해요	1
저렴하게 오마카게를 즐길 수 있어서 학생커플이 기념일에 오기 너무 좋은 것 같아요	0
20번은 넘게 온 집이에요! 온동네 지인들 다 데리고 오는 양식 맛집입니다 오늘도 잘 먹고 가요!	1
식탁 제대로 안 닦아서 고춧가루 그대로 남아있음 행주 냄새도 심하고 위생 최악	0
요즘 번아웃 와서 힘들었는데 정갈한 한 상 차림 받고 나니 나를 아껴주는 느낌이 들어서 좋았어요 맛은 두말하면 입 아프고요	0
사내 동호회 행사 후에 온 갈비집인데 고기 향이 너무 좋아서 다들 젓가락질 멈추느라 고생했네요!!	1
고등학교 선생님 퇴임식 후에 제자들이랑 단체로 식사했는데 룸이 조용해서 옛날 얘기 나누며 조용히 식사하기 참 좋았어요	1
데이트로 알아보다가 들어왔는데 가성비 좋고 맛도 훌륭해요 프라이빗하게 먹을 수 있어서 소개팅이나 데이트장소로 너무 좋을거 같아요	0
동기랑 비교당해서 자존감 스크래치 났는데 여기 매운 갈비찜 먹고 땀 쫙 빼니까 다시 시작할 에너지가 생기네요~	0
조용한 공간에서 맛있는 소금빵을 먹으니 저절로 힐링이 느껴지네요.	0
직원분들 친절하시고 음식도 맛있어요! 분위기 좋아서 중요한 모임이나 데이트할때 자주 가요 오늘은 친구 생일이라 밥 먹으러 왔어요	1
비행 마치고 동료들이랑 단체로 국밥집 달려왔는데 뜨끈한 국물에 피로가 싹 가셔서 다들 대만족하며 퇴근했습니다	1
오픈했을 때 와봤다가 친구들과 재방문 했는데 여전히 안주가 너무 맛있네요 안주 나오고 눈 깜짝할 새에 다 해치웠어요 직원분들도 친절하고 매장 분위기도 넘 좋네요	1
가족들과 맛있는 식사했어요. 친절한 직원분들 덕분에 더 즐거운 시간을 보냈네요. 푸짐한 상차림에 모두가 만족했습니다.	0
진짜 올때마다 감동을 느끼고 갑니다용.. 하루 스트레스 여기다 다 풀고가요 너무 맛있어요... 추천추천 또 추천합니다!	0
사내 밴드부 연습 끝나고 뒷풀이 왔는데 사장님이 악기 둘 자리도 따로 마련해주시고 친절하게 맞아주셔서 단골 예약하고 갑니다	1
동창회 골프 대회 끝나고 단체로 오리 백숙 먹으러 왔는데 산 밑이라 공기도 좋고 고기도 부드러워 보양 제대로 하고 갑니다	1
부서 송년회 장소로 예약하고 방문했는데 고기 질도 훌륭하고 밑반찬도 깔끔해서 상사분들도 칭찬 많이 하셨어요	1
엄청 친절하세요 음식들 가성비도 아주 좋고 맛도 좋아요 친절한 직원분들 덕분에 친구들이랑 좋은 시간 보냈습니다! 안주들 다 맛있었는데 떡튀김이 의외의 강자였습니다 친구들이랑 모임하기도, 데이트나 소개팅 하기도 좋은 장소인 것 같아요. 화장실도 깔꼼합니다 주방 근처에 앉으면 불쇼도 감상할 수 있어요 비가 오는데 저희가 우산이 없어서 문 앞에서 우왕좌왕하니까 우산도 쥐어주셨어요 감사합니다!!!!!!	1
고기가 신선하고, 맛 있습니다!! 배불리 잘 먹고 갑니다	0
혼밥하러 와서 청승맞게 보일까 봐 걱정했는데 직원분들이 너무 친절하게 대해주셔서 대접받는 기분이었어요 우울함이 싹 달아났어요	0
마라톤 완주하고 다리 후들거리는 크루원 30명이랑 고기 보충하러 왔는데 고기 질이 좋아서 먹자마자 근육이 살아나는 기분이었다네요	1
뷴위기도 좋고 맛도 너무 좋아요!!	0
솔직히 무한이래서 기대 안했는데 생각보다 넘 맛있어요! 가격에 꿔바로우랑 가지튀김도 포함인데 요 메뉴들도 진짜 맛있는데요?? 요즘 릴스에 많이 뜨던데, 찐 맛집이네요	0
사장님 손님 응대가 불편해요. 차가운 느낌이에요	0
고등학교 선생님 모시고 동창들이랑 식사했는데 어른 입맛에도 딱 맞고 공간이 분리되어 조용하게 대화 나누기 참 좋았습니다	1
매콤달콤한 양념치킨은 배신하지 않죠 오늘 하루 힘들었던 나에게 주는 포상 같은 맛	0
단체 모임하기 좋고, 옆에 공영주차장이 바로 있어서 주차 하기 좋아요	1
만두 맛있네요, 혼자 가셔도 되고 친구들 모임도 가능하니 추천드립니다.	1
사내 동호회 활동 후에 단체로 갔는데 주차 공간도 넉넉하고 매장이 커서 대인원 이동하기 참 편했습니다	1
그냥 오늘 하루가 씨발 소리 나올 정도로 힘들었는데 퇴근 후 마시는 시원한 생맥주랑 노가리가 제 인생을 살렸네요!!	0
친구들 여럿이서 브런치 먹으러 왔는데 메뉴가 다양해서 각자 취향대로 시켜 먹기 좋고 맛도 훌륭했습니다	1
모임하기 좋은 공간이에요. 음식도 맛있습니다!	1
음식이 너무 맛있고 양도 많아요!!! 사람이 좀 많은 편이라 금욜이랑 주말은 예약하고 오는게 맘 편히 즐길수 있을 거 같아요! 진짜 동료들이랑 맛있게 먹구갑니당!! 붐업	1
믿었던 친구한테 서운한 소리 듣고 밤새 뒤척이다 왔는데 여기서 먹은 보쌈이 너무 부드러워서 마음까지 말랑해졌어요..	0
만두 속이 차갑고 덜 익어서 밀가루 날내가 남 다시 쪄달라고 하니 전자레인지 돌려서 줌 헐	0
한달동안 벌써 세번째 방문입니다. 진정 소울푸드네요. 기쁘거나 힘들때나 희비를 같이하게되는 두보마라탕입니다	0
마라톤 끝나고 단체로 단백질 보충하러 왔는데 고기 질이 너무 좋아서 다들 먹자마자 근육이 살아나는 기분이라며 좋아했습니다	1
오랜만에 모인 사촌 형제들이랑 할머니 댁 근처 고기집 왔는데 사장님이 조카들 용돈 주듯 서비스 챙겨주셔서 고향 정 제대로 느꼈어요ㅋㅋ	1
나를 위한 작은 사치를 부려봤는데 돈이 전혀 아깝지 않네요 우울함을 럭셔리하게 날려버렸어요	0
회사에서 승진하고 싶으시다면 꼭 회식은 여기로 잡으세요 ㅋㅋㅋㅋ 저희 상무님부터 어제 들어온 신입까지 다 너무 좋아하네요. 번창하십쇼	1
동아리 방학 모임으로 온 곳인데 가성비도 좋고 양도 푸짐해서 배고픈 학생들끼리 오기 딱 좋네요	1
제작년에 너무 맛있게 먹어서 친구랑 또 오자고 약속했는데, 이번에 다시 왔어요 다음에는 친구가 와인 산다고 해서 또 올게요 오래오래 있어주세요	1
직장 동료들이랑 퇴근 후 맥주 한잔했는데 안주가 금방 나오고 맛있어서 피로가 싹 가시는 기분이었어요	1
반려견이랑 산책하다 들렀는데 강아지도 예뻐해 주시고 음식도 맛있어서 견주도 강아지도 모두 행복한 시간	0
물에서 물비린내 나서 생수 사 와서 마셨음 기본도 안 된 식당	0
비싼 신발 신고 나왔는데 비 쏟아져서 화가 머리끝까지 났다가 해물파전 보고 사르르 풀렸네요ㅎㅎ	0
손님이 들어왔는데 인사도 없고 쳐다만 보고 멀뚱멀뚱.. 장사할 마음 없으신 듯	0
층간소음으로 싸우던 이웃들이랑 반상회 겸 식사 자리였는데 맛있는 음식 먹으면서 대화하니 오해가 눈 녹듯 사라졌네요	1
오픈형 주방이라 봤는데 요리하면서 계속 기침하고 마스크도 안 씀 위생 관념 제로	0
일단 막회물회 세트라는 거부터 말 다했는데 당연히 맛도 너무 맛있고 시원하게 먹기 너무 좋아요! 재방문인데 친구들 데리고 오니 너무 만족하고 정말 좋네요 술이 술술 너무 추천입니다!!	1
아주 맛있고 또 오고 싶어요!!	0
사장님이 친절하시구 메뉴 구성도 너무 알찬데 플레이팅도 예쁘고 음식들이 다 너무 맛있어요!! 친구랑 오기 너무 좋은곳 빠른시일내에 다음에 또 오고 싶어요	1
회사 야유회 끝나고 들른 닭백숙집인데 국물이 진국이라 다들 몸보신 제대로 했다고 좋아하네요	1
세상 사람들 다 눈까리를 장식으로 달고 다니는지 짜증만 났는데 여기 텐동 튀김 소리에 귀가 정화되는 기분이에요.	0
고향 친구들 서울 놀러 와서 데려간 횟집인데 스끼다시가 끊임없이 나와서 다들 눈 휘둥그레졌네요	1
4차로 간거라 간단하게 먹고 나왔는데 그게 아쉬울 정도로 꼬치 정말 맛있었고 여자 직원분 너무너무너무 친절하셔서 기분 좋게 나왔어요! 건대가면 여긴 무조건 갑니다!!!	1
직장 동료들이랑 야근 후 먹는 삼겹살은 진짜 꿀맛이네요 매장이 넓어서 그런지 쾌적하게 잘 먹었습니다	1
옆 테이블 치우는 거 봤는데 남은 반찬통에 다시 부어버리네 반찬 재사용하는 식당 신고해야 함	0
상사한테 깨지고 홧김에 시켰는데 매운 족발 뜯으면서 씹고 뜯고 맛보고 즐기니 스트레스 타파 완료	0
족타를 하는 곳이라고 해서 지나가다가 우연히 들어왔는데 굉장히 맛있습니다 추천해요	0
이번 연말 부서 회식 장소로 예약했는데 매장이 크고 화려해서 송년회 분위기 제대로 나고 팀원들 사기도 팍팍 올라간 것 같아요	1
가족모임으로 방문했어요. 코스 구성이 좋고 양이 많아서 배부르게 잘 먹었습니다 부모님이 너무 좋아하시네요	0
회식으로 다녀왔는데 분위기도 좋고 음식도 맛있어서 다들 만족해하셨습니다! 파스타가 조금 느끼했다는 의견이 많았는데 생면이라 담백했어요?? 사진 보고 다들 어디냐고 많이 물어봐주셔서 열심히 추천 중 입니다	1
데이트로 좋은 이자카야 요비	0
한 상 차림이 perfect. 다음에도 지인이랑 같이 방문할게용	0
매운걸 좋아하는 맵찔이입니다 쭈꾸미 블루스는 많이 맵지 않고, 맛있게 매콤한 정도라 잘 먹을 수 있었습니다!! 쭈꾸미도 생각보다 크고, 계란도 무료로 리필해주셔서 최고였습니다 마지막으로 치즈볶음밥까지!! 스트레스도 풀리고, 맛있게 잘 먹었습니다	0
너무맛나요 주문도 빠르고요 하오츠	0
해외 봉사 활동 다녀온 멤버들 해산하기 전에 마지막 식사로 온 김치찜 집인데 한국의 맛에 다들 감탄하며 밥 세 그릇씩 비우고 헤어졌어요	1
맛있음!! 시험 끝나고 스트레스 풀때 푸파 굿	0
친구들이랑 2차로 먹기 좋습니다!!! 다음에 또 방문할게용	1
반려동물 동호회 정모라 야외 테라스 빌렸는데 강아지들도 뛰놀고 우리도 고기 구워 먹으니 여기가 천국인가 싶더라고요	1
옆 테이블 치우는 행주로 식탁 쓱 닦고 수저 놓는데 그 행주 냄새가 토할 것 같음	0
3번째 방문!!다른곳 가려했지만 결국 여길 또왔어요..솔직히 너무 맛있고 깨끗한 맛이라서 자꾸 오게되는것 같아요 직원분들 너무 친절하시고 건대오면 무조건 여기 와야해요	1
여기서 고백할라다가 실패하구 2차가서 성공했지만 여기서 대화도 많이해서 질서정연 30퍼 지분 있다봅니다. 감사합니다. 결혼하기전에 또갈게요!	0
인스타 맛집이라고 해서 갔는데 웨이팅 너무 길어서 화났거든요.. 근데 한 입 먹자마자 기다린 시간 다 보상받음ㅋㅋ	0
원래 맛집 소문 듣고 갔는데 여기가 제일이네요 매운맛이 중독성 있어서 한두 입 더 찾게 되는 맛이에요 치즈 추가하면 매운맛이 적당히 중화돼서 더 맛있더라구요 직원분들 친절하셔서 기분 좋았어요	0
첨 와봤는데 분위기 괜찮고 맛있네요	0
빙수 비주얼이 예술이라 먹기 아까웠지만 한 입 먹고 순삭했어요 머리가 띵해질 정도로 시원해서 더위랑 짜증이 싹 가심	0
육회에 소주 마시고 싶어서 방문했어요 시끄럽지 않아서 데이트로 와도 좋을 거 같아요	0
가족끼리 식사하러 왔는데 음식이 신선하고 다양하고 맛있었어요. 새로 나온 메뉴 채끝 스테이크와 랍스터 정말 대만족이에요!	0
첫 방문이었는데 직원분들이 정말 친절하셨어요 세트로 주문하니 음식이 다양하게 나와서 먹는 재미도 있었고, 공간도 아늑해서 전체적인 분위기가 너무 좋았습니다 커플끼리 방문하기에도 딱 좋을 것 같아요! 웨이팅하면 하이볼도 한 잔 무료로 주신다니 완전 강추합니다	0
넓고 깔끔하고 좋아요. 중요한 식사자리나 모임에 좋겠어요.	1
직장 동료들과 회식으로 갔는데 모두 엄지척 해줬어욬 다음 회식 장소도 여기로 정했어요	1
에어컨 필터 청소를 안 했는지 곰팡이 냄새남 밥맛 뚝 떨어짐	0
혼술하기 너무 좋은 곳입니다! 눈치 안보이고 혼술하기 적당하네요 직원분들도 너무 친절하셔서 너무 좋았어요!	1
탈출 실패한 방탈출 동호회 팀원들이랑 허탈하게 들어와서 매운 갈비찜 조졌는데 스트레스 다 풀리고 다음 테마 전략 짜느라 밤새웠네요	1
할머니 팔순 잔치 가족끼리 오붓하게 했는데 룸 컨디션도 쾌적하고 직원분들이 사진도 찍어주셔서 좋은 추억 만들었어요	0
공간이 넓고 플레이리스트도 마음에 들어요!! 친구랑 오기도 좋고 단체모임 하기도 좋을 것 같아요 메뉴도 다양해서 먹고싶은 음식 고르기 좋습니다 자주 오고싶은 공간이네요!!	1
친구들이랑 같이 왔는데 진짜 마시써유 담에 또 올게요	1
칼국수 면이 덜 익어서 밀가루 풋내 남 국물도 맹물이고 최악의 식사였음	0
친구들이랑 여럿이서 브런치 먹으러 왔는데 공간이 예뻐서 사진 찍고 수다 떨기에 최적의 장소입니다	1
회사 부서 대항 체육대회 끝나고 우승 팀이 쏘는 날이라 비싼 장어 먹으러 왔는데 장어가 실해서 패배 팀도 기분 좋게 먹고 갔네요	1
명절에 큰댁 식구들 20명 모여서 왔는데 주차장도 넓고 매장도 커서 대가족 이동하는 데 전혀 불편함 없이 잘 먹고 왔습니다	1
고기질도 좋고 맛도 좋아요! 사람 많은 이유가 있네요	0
사장님이랑 직원분들 너무친절하신거 아니에요? 바쁘신와중에도 친절한 대응에 술이술술 들어가는 분위기랍니다!! 숙성회는 구성도좋고 야키토리는 간이딱..맞아서 진짜 취저 번창하세용	1
연극 공연 끝나고 분장도 못 지운 배우들이랑 뒷풀이 왔는데 가게 분위기가 예술가 아지트 같아서 밤새 술잔 기울이며 행복한 시간 보냈어요	1
사장님이 너무친절해서 8명모임으로 또왔는데 여전히 친절하시고 안주도 맛있네요 너무잘놀다갑니다	1
웨딩 촬영 끝나고 고생한 스태프들이랑 친구들 다 같이 와서 삼겹살 파티했는데 사장님이 신랑 신부 예쁘다고 음료 서비스도 챙겨주셨어요!!	1
리뷰를 너무 늦게 남겨서 죄송해요!!! 단체모임으로 미리 예약하고 갔는데 사장님께서 너무 친절하게 챙겨주셔서 감사했습니다. 룸이 있어서 일행들끼리만 있어서 조용하구 좋았어요. 그리고 직원분들도 계속 오셔서 불 약한지 봐주시고 불이랑 판도 자주 갈아주셔서 너무 편했어요!! 다음에 친구들이랑 또 갈게요	1
만삭인 친구 베이비 샤워 모임 하려고 예약했는데 음식이 자극적이지 않고 매장도 쾌적해서 임산부 친구도 너무 만족해했습니다	1
회사 워크숍 마지막 일정으로 들른 대형 카페인데 빵 종류도 많고 테이블이 길어서 전 직원이 한자리에 모여 커피 마시기 너무 좋았습니다	1
회사 동기들이랑 월급날이라고 크게 한턱 쏘러 왔는데 고기 퀄리티 보고 다들 오늘 잠 못 잘 것 같다며 신나게 먹었네요	1
스트레스 받아서 폭식하고 싶었는데 건강하고 맛있게 배불러서 죄책감이 안 드네요 속도 편하고 기분도 좋고	0
하루 종일 굶다가 첫 끼로 먹었는데 눈물 나게 맛있네요 빈속을 꽉 채워주는 든든함에 서러움이 싹 가셨어요	0
월요병퇴치는 호헌장담에서...?? 개갓튼 월요일...오늘 저녁은 정말 맛있는걸 먹어야겠다 다짐하고 호헌장담으로 혼밥하러 왔어요 바지락술찜... 양도 많고 맛있어요 혼자 먹느라 쫌 힘들긴했는데 그래도 뿌셨어여 아 조금 남긴거 생각납니다 텀블러에 싸올걸 진짜 진짜 ! 누가 자꾸 그릇 밑에서 올려주는 줄 알았자나영 매코오오오홈하고 맛있어요 하이볼 딱 한 잔 하고 싶은 맛인데... 월요일인게 아쉽..?? 대신 시킨 레몬에이드가 상큼하니 얘도 꽤 잘 어울렸어여 추천! 혼술혼밥하기 좋은 가게 같아서 언젠가 혼밥해야지 했는데 그게 오늘! ???? 바 자리가 혼밥하기 정말 좋아여 뭔가 퇴근 후 혼술혼밥하고 집가는 멋진 으른?? 된 기분 다음에는 찐혼술 도전해볼게여...!	0
룸으로 잘 되어 있어서 조용하게 가족끼리 식사하기 좋은 곳! 음식도 깔끔하고 정갈하니 맛있어요 룸 내부도 답답하지 않고 넓고 상견례나 비즈니스 미팅 등 하기 좋은 곳이네요!	0
두번째 방문인데 너무 맛있고 친구들이랑 오기도 너무 좋아요 개인 탕에 자기가 넣고 싶은 거만 넣으니까 너무 편한 것 같아요!	0
평일에도 사람이 많더라구요 하이볼도 맛있고 초밥도 나베도 다 성공적이였어요 담에 또 와서 술한잔 해야겠어요	1
3번 이상 또간집이면 말 다했죠 평소에 회덮밥먹으러 많이 가는데 오늘은 엄청 피곤하고 스트레스 받아서 연어스시먹었는데 진짜 연어 정멀 신선하고 횟감도 길게 해주시는st여서 한피스만 먹어도 입안 가득참. 원래 생연어만 좋아했는데 긴자초밥덕분에 다양한 스시의 맛을 체험하는 중임. 후토마키도 크기 엄청 크고 연어는 최상의 신선함과 식감이라 만족 100. 새우가 도른놈임 다음에는 새우만 2피스 시켜먹어볼까 고민중임. 혼밥장소로도 제격이지만 때로는 지인과의 식사장소로도 적합해서 추천함.	0
주문 누락돼서 30분 기다렸는데 죄송하다는 말 한마디 없이 툭 놓고 감 서비스 마인드 제로	0
하이볼이랑 안주가 다 맛있어요!! 그렇게 시끌벅적 하지도 않아서 모임하기 좋아요!!	1
레트로 감성 뿜뿜하는 인테리어 구경하느라 시간 가는 줄 몰랐어요 맛도 추억의 맛이라 더 좋네요	0
4번째 방문 중, 재오픈하고 처음 왔는데 밑반찬 밸런스가 너무 좋아졌어요 밑반찬 많은거 좋아하는데 짠거,단거,삼삼한거 다 있어서 안물려요 하이볼도 달달하면서 고량주 맛도 나는 딱 기분좋은 하이볼이예요 그리고 감자샐러드에 감자 진짜 큼 너무 좋아요 지금이 가장 맛있는 타이밍 다들 한입하러 오세요 PS. 술먹기 딱 좋은 조명입니댜 회기 유일 감성술집? 분위기 잡으러오세요	0
오랜만에 만난 동창이랑 수다 떨며 먹었는데 음식 맛이 좋아서 대화가 더 즐거웠어요 좋은 사람과 좋은 음식은 최고의 힐링이죠	0
거래처에서 갑질 당하고 서러워서 울컥했는데 퇴근하고 먹은 삼겹살이 너무 고소해서 기분이 다시 좋아졌어요.	0
맛있어요음식도 금방금방 채워지고 좋아요	0
추석에 일하고 너무 힘들어서 맥주한잔 하고싶어서 들어왔는데 너무너무 맛있게 혼술하구 가요!!! 고기 대박... 와사비 표고와사비 꼭 추가해서 드세요??????	0
안질긴 막창집이라고 해서 찾아 왔는데 진짜 안 질기고 냄새도 안나고 너무 맛있어요! 평일 오후 6시 전에 왔더니 대기 없이 바로 들어왔어요 엄청 친절하시구 막창집 찾고 계시면 왕추천합니당	1
주변에 예의 없는 새끼들뿐이라 혈압 올라 죽을 뻔했는데 고소한 콩국수 국물에 정신이 맑아졌네요.	0
동네 봉사 활동 끝나고 회원들이랑 따뜻한 국밥 한 그릇 하러 왔는데 사장님이 고생한다고 머릿고기 서비스도 주셔서 감동했어요	1
데이트하기에 좋은 건대술집입니다. 소개팅으로도 좋을 것 같아서 추천해요!	0
수제 버거 패티 육즙이 미쳤어요 한 입 베어 물면 미국 다녀온 기분 맛있는 거 먹으니 세상이 아름다워 보여요	0
회사 인턴 동기들 정규직 전환 축하 파티 하러 왔는데 매장이 힙해서 사진 찍기 좋고 음식도 다 맛있어서 다들 인스타에 자랑하느라 바빴어요	1
가족 모임 장소로 골랐는데 룸이 따로 있어서 우리끼리 오붓하게 얘기 나누며 식사하기 딱이었어요	1
오랜만에 대학교 동창들이랑 모였는데 안주가 너무 맛있어서 술이 술술 들어갔어요 단체석도 편하고 분위기 좋아서 시간 가는 줄 몰랐네요	1
사장님 진짜 친절하십니다! 주점인데 올 때마다 식사마냥 먹고 가요 생먁주도 맛있고 하이볼도 진짜 맛있어요!!! 경기도 사는데 여기 오려고 건대까지 왔어요	1
냅킨 좀 달라고 하니까 툭 던지고 가심.. 서비스 마인드가 왜 이런지 모르겠음	0
동호회 회원들이랑 운동 끝나고 들렀는데 매장도 깔끔하고 테이블 붙여주셔서 대인원인데도 불편함 없이 잘 먹고 갑니다	1
막회 맛집이라고해서 왔는데 맛있고 직원분들도 친절하시고 좋아용 모임했는데 좋아서 또 오고싶어요!	1
옆 테이블 치우면서 음식물 찌꺼기를 바닥으로 털어버리네 위생 관념이 조선시대 수준임	0
파스타 면이 덜 익어서 딱딱한데 알단테라고 우기시네요 밀가루 풋내 나서 못 먹겠음	0
한줄평 감동적인 맛의 우동집.. 우와 완전 최애 우동집 찾았어요! 저희 커플은 우동을 좋아해서 분당에 있는 우동 맛집까지 찾아갔는데 이제 거기까지 안가고 여기로 와요! 우선 온우동, 냉우동, 튀김까지 도쿄에서 너무 좋았던 맛집을 갔을때 느낀 정도의 맛이고, 사실 저희는 소식좌라 적게 먹지만 맛있는건 많이? 먹는데.. 맛있는데 양도 많아서 좋아요! 그리고 개인적으로는 우동면 두께가 너무 두껍지 않아 소화하기 편해서 좋았어요. 지난 번에 브레이크타임 애매할때 왔는데 받아주셔서 먹었는데 감동이어서 또 찾아왔습니다.. 오래오래 이 자리를 지켜주셨으면 좋겠습니디??	0
옆집 강아지가 하루 종일 짖어서 예민했는데 달달한 하이볼 한 잔 마시니까 마음이 너그러워졌습니다~	0
가게 안에 흐르는 음악 선곡이 너무 좋아서 플레이리스트 훔치고 싶었어요 감성 충전 맛집	0
산악회 시산제 지내고 우르르 내려와서 먹은 닭볶음탕인데 사장님이 인심 좋게 감자랑 고기를 산더미처럼 쌓아주셔서 감동했네요ㅋㅋ	1
